,YEAR,STATE,CONSTITUENCY,PARTY,% of VOTES SECURED
37263,1999,UTTAR PRADESH,MIRZAPUR,PMSP,0.59
37264,1999,UTTAR PRADESH,MIRZAPUR,IND,0.44
37265,1999,UTTAR PRADESH,MIRZAPUR,IND,0.27
37266,1999,UTTAR PRADESH,MIRZAPUR,IND,0.23
37267,1999,UTTAR PRADESH,MIRZAPUR,IND,0.2
37268,1999,UTTAR PRADESH,MIRZAPUR,JD(S),0.18
37269,1999,UTTAR PRADESH,MIRZAPUR,IND,0.15
37270,1999,UTTAR PRADESH,MIRZAPUR,IND,0.09
37271,1999,UTTAR PRADESH,MIRZAPUR,AJBP,0.06
37272,1999,UTTAR PRADESH,MIRZAPUR,IND,0.05
37273,1999,UTTAR PRADESH,MIRZAPUR,IND,0.03
37274,1999,UTTAR PRADESH,PHULPUR,SP,26.95
37275,1999,UTTAR PRADESH,PHULPUR,BJP,24.01
37276,1999,UTTAR PRADESH,PHULPUR,BSP,22.08
37277,1999,UTTAR PRADESH,PHULPUR,AD,18.79
37278,1999,UTTAR PRADESH,PHULPUR,INC,4.76
37279,1999,UTTAR PRADESH,PHULPUR,SJP(R),2.01
37280,1999,UTTAR PRADESH,PHULPUR,IND,0.32
37281,1999,UTTAR PRADESH,PHULPUR,IND,0.26
37282,1999,UTTAR PRADESH,PHULPUR,IND,0.19
37283,1999,UTTAR PRADESH,PHULPUR,IND,0.16
37284,1999,UTTAR PRADESH,PHULPUR,IND,0.12
37285,1999,UTTAR PRADESH,PHULPUR,IND,0.11
37286,1999,UTTAR PRADESH,PHULPUR,IND,0.09
37287,1999,UTTAR PRADESH,PHULPUR,IND,0.08
37288,1999,UTTAR PRADESH,PHULPUR,IND,0.06
37289,1999,UTTAR PRADESH,ALLAHABAD,BJP,33.79
37290,1999,UTTAR PRADESH,ALLAHABAD,SP,22.94
37291,1999,UTTAR PRADESH,ALLAHABAD,INC,20.57
37292,1999,UTTAR PRADESH,ALLAHABAD,BSP,16.87
37293,1999,UTTAR PRADESH,ALLAHABAD,AD,2.35
37294,1999,UTTAR PRADESH,ALLAHABAD,IND,1.62
37295,1999,UTTAR PRADESH,ALLAHABAD,IND,0.62
37296,1999,UTTAR PRADESH,ALLAHABAD,IND,0.49
37297,1999,UTTAR PRADESH,ALLAHABAD,IND,0.39
37298,1999,UTTAR PRADESH,ALLAHABAD,IND,0.37
37299,1999,UTTAR PRADESH,CHAIL (SC),BSP,29.91
37300,1999,UTTAR PRADESH,CHAIL (SC),BJP,24.13
37301,1999,UTTAR PRADESH,CHAIL (SC),INC,18.82
37302,1999,UTTAR PRADESH,CHAIL (SC),SP,17.61
37303,1999,UTTAR PRADESH,CHAIL (SC),AD,6.82
37304,1999,UTTAR PRADESH,CHAIL (SC),IND,0.63
37305,1999,UTTAR PRADESH,CHAIL (SC),IND,0.5
37306,1999,UTTAR PRADESH,CHAIL (SC),IND,0.42
37307,1999,UTTAR PRADESH,CHAIL (SC),JD(S),0.36
37308,1999,UTTAR PRADESH,CHAIL (SC),IND,0.26
37309,1999,UTTAR PRADESH,CHAIL (SC),IND,0.22
37310,1999,UTTAR PRADESH,CHAIL (SC),IND,0.17
37311,1999,UTTAR PRADESH,CHAIL (SC),IND,0.16
37312,1999,UTTAR PRADESH,FATEHPUR,BJP,26.54
37313,1999,UTTAR PRADESH,FATEHPUR,BSP,26.35
37314,1999,UTTAR PRADESH,FATEHPUR,SP,22.67
37315,1999,UTTAR PRADESH,FATEHPUR,INC,17.47
37316,1999,UTTAR PRADESH,FATEHPUR,AD,3.27
37317,1999,UTTAR PRADESH,FATEHPUR,SHS,1.15
37318,1999,UTTAR PRADESH,FATEHPUR,IND,0.59
37319,1999,UTTAR PRADESH,FATEHPUR,IND,0.39
37320,1999,UTTAR PRADESH,FATEHPUR,IND,0.35
37321,1999,UTTAR PRADESH,FATEHPUR,IND,0.31
37322,1999,UTTAR PRADESH,FATEHPUR,IND,0.29
37323,1999,UTTAR PRADESH,FATEHPUR,IND,0.2
37324,1999,UTTAR PRADESH,FATEHPUR,AJBP,0.13
37325,1999,UTTAR PRADESH,FATEHPUR,IND,0.12
37326,1999,UTTAR PRADESH,FATEHPUR,IND,0.11
37327,1999,UTTAR PRADESH,FATEHPUR,IND,0.07
37328,1999,UTTAR PRADESH,BANDA,BSP,36.28
37329,1999,UTTAR PRADESH,BANDA,SP,31.33
37330,1999,UTTAR PRADESH,BANDA,BJP,24.0
37331,1999,UTTAR PRADESH,BANDA,INC,3.46
37332,1999,UTTAR PRADESH,BANDA,AD,1.99
37333,1999,UTTAR PRADESH,BANDA,CPI,0.74
37334,1999,UTTAR PRADESH,BANDA,IND,0.44
37335,1999,UTTAR PRADESH,BANDA,IND,0.41
37336,1999,UTTAR PRADESH,BANDA,IND,0.41
37337,1999,UTTAR PRADESH,BANDA,IND,0.37
37338,1999,UTTAR PRADESH,BANDA,PSJP,0.26
37339,1999,UTTAR PRADESH,BANDA,AJBP,0.16
37340,1999,UTTAR PRADESH,BANDA,JD(S),0.09
37341,1999,UTTAR PRADESH,BANDA,IND,0.05
37342,1999,UTTAR PRADESH,HAMIRPUR,BSP,35.56
37343,1999,UTTAR PRADESH,HAMIRPUR,SP,33.65
37344,1999,UTTAR PRADESH,HAMIRPUR,BJP,27.25
37345,1999,UTTAR PRADESH,HAMIRPUR,INC,1.52
37346,1999,UTTAR PRADESH,HAMIRPUR,IND,0.36
37347,1999,UTTAR PRADESH,HAMIRPUR,AD,0.27
37348,1999,UTTAR PRADESH,HAMIRPUR,IND,0.27
37349,1999,UTTAR PRADESH,HAMIRPUR,IND,0.2
37350,1999,UTTAR PRADESH,HAMIRPUR,BKD(J),0.16
37351,1999,UTTAR PRADESH,HAMIRPUR,IND,0.15
37352,1999,UTTAR PRADESH,HAMIRPUR,IND,0.14
37353,1999,UTTAR PRADESH,HAMIRPUR,IND,0.11
37354,1999,UTTAR PRADESH,HAMIRPUR,AJBP,0.1
37355,1999,UTTAR PRADESH,HAMIRPUR,IND,0.09
37356,1999,UTTAR PRADESH,HAMIRPUR,PSJP,0.09
37357,1999,UTTAR PRADESH,HAMIRPUR,IND,0.08
37358,1999,UTTAR PRADESH,JHANSI,INC,37.76
37359,1999,UTTAR PRADESH,JHANSI,BJP,26.76
37360,1999,UTTAR PRADESH,JHANSI,SP,17.56
37361,1999,UTTAR PRADESH,JHANSI,BSP,13.55
37362,1999,UTTAR PRADESH,JHANSI,IND,0.99
37363,1999,UTTAR PRADESH,JHANSI,IND,0.69
37364,1999,UTTAR PRADESH,JHANSI,IND,0.54
37365,1999,UTTAR PRADESH,JHANSI,SHS,0.26
37366,1999,UTTAR PRADESH,JHANSI,IND,0.25
37367,1999,UTTAR PRADESH,JHANSI,IND,0.22
37368,1999,UTTAR PRADESH,JHANSI,IND,0.17
37369,1999,UTTAR PRADESH,JHANSI,IND,0.16
37370,1999,UTTAR PRADESH,JHANSI,IND,0.15
37371,1999,UTTAR PRADESH,JHANSI,IND,0.14
37372,1999,UTTAR PRADESH,JHANSI,IND,0.13
37373,1999,UTTAR PRADESH,JHANSI,AJBP,0.12
37374,1999,UTTAR PRADESH,JHANSI,IND,0.1
37375,1999,UTTAR PRADESH,JHANSI,IND,0.09
37376,1999,UTTAR PRADESH,JHANSI,IND,0.09
37377,1999,UTTAR PRADESH,JHANSI,PSJP,0.06
37378,1999,UTTAR PRADESH,JHANSI,IND,0.05
37379,1999,UTTAR PRADESH,JHANSI,IND,0.05
37380,1999,UTTAR PRADESH,JHANSI,IND,0.05
37381,1999,UTTAR PRADESH,JHANSI,IND,0.03
37382,1999,UTTAR PRADESH,JHANSI,IND,0.03
37383,1999,UTTAR PRADESH,JALAUN (SC),BSP,34.39
37384,1999,UTTAR PRADESH,JALAUN (SC),BJP,32.07
37385,1999,UTTAR PRADESH,JALAUN (SC),SP,15.55
37386,1999,UTTAR PRADESH,JALAUN (SC),INC,12.25
37387,1999,UTTAR PRADESH,JALAUN (SC),IND,3.89
37388,1999,UTTAR PRADESH,JALAUN (SC),IND,0.84
37389,1999,UTTAR PRADESH,JALAUN (SC),IND,0.44
37390,1999,UTTAR PRADESH,JALAUN (SC),IND,0.21
37391,1999,UTTAR PRADESH,JALAUN (SC),CPI(ML)(L),0.2
37392,1999,UTTAR PRADESH,JALAUN (SC),AJBP,0.11
37393,1999,UTTAR PRADESH,JALAUN (SC),IND,0.06
37394,1999,UTTAR PRADESH,GHATAMPUR (SC),BSP,28.06
37395,1999,UTTAR PRADESH,GHATAMPUR (SC),SP,28.04
37396,1999,UTTAR PRADESH,GHATAMPUR (SC),BJP,27.95
37397,1999,UTTAR PRADESH,GHATAMPUR (SC),AD,10.36
37398,1999,UTTAR PRADESH,GHATAMPUR (SC),INC,5.35
37399,1999,UTTAR PRADESH,GHATAMPUR (SC),IND,0.16
37400,1999,UTTAR PRADESH,GHATAMPUR (SC),IND,0.09
37401,1999,UTTAR PRADESH,BILHAUR,BJP,30.37
37402,1999,UTTAR PRADESH,BILHAUR,BSP,29.86
37403,1999,UTTAR PRADESH,BILHAUR,SP,19.67
37404,1999,UTTAR PRADESH,BILHAUR,INC,17.72
37405,1999,UTTAR PRADESH,BILHAUR,AD,2.05
37406,1999,UTTAR PRADESH,BILHAUR,AJBP,0.16
37407,1999,UTTAR PRADESH,BILHAUR,BNJS,0.13
37408,1999,UTTAR PRADESH,BILHAUR,IND,0.05
37409,1999,UTTAR PRADESH,KANPUR,INC,46.19
37410,1999,UTTAR PRADESH,KANPUR,BJP,40.77
37411,1999,UTTAR PRADESH,KANPUR,SP,6.4
37412,1999,UTTAR PRADESH,KANPUR,BSP,4.15
37413,1999,UTTAR PRADESH,KANPUR,IND,0.57
37414,1999,UTTAR PRADESH,KANPUR,IND,0.52
37415,1999,UTTAR PRADESH,KANPUR,ABBP,0.42
37416,1999,UTTAR PRADESH,KANPUR,PSJP,0.24
37417,1999,UTTAR PRADESH,KANPUR,IND,0.15
37418,1999,UTTAR PRADESH,KANPUR,IND,0.12
37419,1999,UTTAR PRADESH,KANPUR,IND,0.12
37420,1999,UTTAR PRADESH,KANPUR,AD,0.11
37421,1999,UTTAR PRADESH,KANPUR,CPI(ML)(L),0.09
37422,1999,UTTAR PRADESH,KANPUR,AJBP,0.08
37423,1999,UTTAR PRADESH,KANPUR,KRD,0.05
37424,1999,UTTAR PRADESH,ETAWAH,SP,38.72
37425,1999,UTTAR PRADESH,ETAWAH,BSP,24.82
37426,1999,UTTAR PRADESH,ETAWAH,BJP,24.01
37427,1999,UTTAR PRADESH,ETAWAH,INC,8.62
37428,1999,UTTAR PRADESH,ETAWAH,IND,1.35
37429,1999,UTTAR PRADESH,ETAWAH,LSWP,0.58
37430,1999,UTTAR PRADESH,ETAWAH,IND,0.58
37431,1999,UTTAR PRADESH,ETAWAH,IND,0.43
37432,1999,UTTAR PRADESH,ETAWAH,IND,0.26
37433,1999,UTTAR PRADESH,ETAWAH,AD,0.21
37434,1999,UTTAR PRADESH,ETAWAH,IND,0.18
37435,1999,UTTAR PRADESH,ETAWAH,IND,0.1
37436,1999,UTTAR PRADESH,ETAWAH,IND,0.08
37437,1999,UTTAR PRADESH,ETAWAH,IND,0.06
37438,1999,UTTAR PRADESH,KANNAUJ,SP,42.63
37439,1999,UTTAR PRADESH,KANNAUJ,ABLTC,31.06
37440,1999,UTTAR PRADESH,KANNAUJ,BSP,17.32
37441,1999,UTTAR PRADESH,KANNAUJ,INC,3.96
37442,1999,UTTAR PRADESH,KANNAUJ,IND,1.5
37443,1999,UTTAR PRADESH,KANNAUJ,IND,1.33
37444,1999,UTTAR PRADESH,KANNAUJ,IND,0.96
37445,1999,UTTAR PRADESH,KANNAUJ,IND,0.38
37446,1999,UTTAR PRADESH,KANNAUJ,IND,0.25
37447,1999,UTTAR PRADESH,KANNAUJ,IND,0.13
37448,1999,UTTAR PRADESH,KANNAUJ,AJBP,0.11
37449,1999,UTTAR PRADESH,KANNAUJ,IND,0.1
37450,1999,UTTAR PRADESH,KANNAUJ,IND,0.09
37451,1999,UTTAR PRADESH,KANNAUJ,IND,0.09
37452,1999,UTTAR PRADESH,KANNAUJ,IND,0.05
37453,1999,UTTAR PRADESH,KANNAUJ,IND,0.04
37454,1999,UTTAR PRADESH,FARRUKHABAD,SP,35.23
37455,1999,UTTAR PRADESH,FARRUKHABAD,BJP,25.34
37456,1999,UTTAR PRADESH,FARRUKHABAD,INC,24.58
37457,1999,UTTAR PRADESH,FARRUKHABAD,BSP,12.77
37458,1999,UTTAR PRADESH,FARRUKHABAD,IND,0.74
37459,1999,UTTAR PRADESH,FARRUKHABAD,IND,0.5
37460,1999,UTTAR PRADESH,FARRUKHABAD,IND,0.45
37461,1999,UTTAR PRADESH,FARRUKHABAD,IND,0.18
37462,1999,UTTAR PRADESH,FARRUKHABAD,JD(S),0.09
37463,1999,UTTAR PRADESH,FARRUKHABAD,ABP,0.09
37464,1999,UTTAR PRADESH,FARRUKHABAD,IND,0.03
37465,1999,UTTAR PRADESH,MAINPURI,SP,42.86
37466,1999,UTTAR PRADESH,MAINPURI,BJP,37.94
37467,1999,UTTAR PRADESH,MAINPURI,BSP,13.19
37468,1999,UTTAR PRADESH,MAINPURI,INC,2.66
37469,1999,UTTAR PRADESH,MAINPURI,IND,1.08
37470,1999,UTTAR PRADESH,MAINPURI,IND,0.59
37471,1999,UTTAR PRADESH,MAINPURI,IND,0.52
37472,1999,UTTAR PRADESH,MAINPURI,NLP,0.48
37473,1999,UTTAR PRADESH,MAINPURI,IND,0.23
37474,1999,UTTAR PRADESH,MAINPURI,IND,0.13
37475,1999,UTTAR PRADESH,MAINPURI,IND,0.08
37476,1999,UTTAR PRADESH,MAINPURI,AJBP,0.07
37477,1999,UTTAR PRADESH,MAINPURI,IND,0.05
37478,1999,UTTAR PRADESH,MAINPURI,JD(S),0.04
37479,1999,UTTAR PRADESH,MAINPURI,IND,0.04
37480,1999,UTTAR PRADESH,MAINPURI,IND,0.03
37481,1999,UTTAR PRADESH,MAINPURI,IND,0.02
37482,1999,UTTAR PRADESH,JALESAR,SP,32.85
37483,1999,UTTAR PRADESH,JALESAR,BJP,31.63
37484,1999,UTTAR PRADESH,JALESAR,BSP,22.61
37485,1999,UTTAR PRADESH,JALESAR,INC,8.12
37486,1999,UTTAR PRADESH,JALESAR,IND,2.61
37487,1999,UTTAR PRADESH,JALESAR,IND,0.51
37488,1999,UTTAR PRADESH,JALESAR,IND,0.48
37489,1999,UTTAR PRADESH,JALESAR,IND,0.35
37490,1999,UTTAR PRADESH,JALESAR,IND,0.33
37491,1999,UTTAR PRADESH,JALESAR,NLP,0.14
37492,1999,UTTAR PRADESH,JALESAR,IND,0.07
37493,1999,UTTAR PRADESH,JALESAR,AJBP,0.07
37494,1999,UTTAR PRADESH,JALESAR,IND,0.06
37495,1999,UTTAR PRADESH,JALESAR,IND,0.04
37496,1999,UTTAR PRADESH,JALESAR,IND,0.03
37497,1999,UTTAR PRADESH,JALESAR,IND,0.03
37498,1999,UTTAR PRADESH,JALESAR,IND,0.02
37499,1999,UTTAR PRADESH,JALESAR,IND,0.02
37500,1999,UTTAR PRADESH,JALESAR,IND,0.01
37501,1999,UTTAR PRADESH,JALESAR,IND,0.01
37502,1999,UTTAR PRADESH,ETAH,SP,38.66
37503,1999,UTTAR PRADESH,ETAH,BJP,29.72
37504,1999,UTTAR PRADESH,ETAH,BSP,17.38
37505,1999,UTTAR PRADESH,ETAH,INC,12.24
37506,1999,UTTAR PRADESH,ETAH,IND,0.76
37507,1999,UTTAR PRADESH,ETAH,IND,0.46
37508,1999,UTTAR PRADESH,ETAH,IND,0.2
37509,1999,UTTAR PRADESH,ETAH,NLP,0.17
37510,1999,UTTAR PRADESH,ETAH,IND,0.11
37511,1999,UTTAR PRADESH,ETAH,AJBP,0.1
37512,1999,UTTAR PRADESH,ETAH,IND,0.06
37513,1999,UTTAR PRADESH,ETAH,IND,0.06
37514,1999,UTTAR PRADESH,ETAH,IND,0.04
37515,1999,UTTAR PRADESH,ETAH,IND,0.01
37516,1999,UTTAR PRADESH,ETAH,IND,0.01
37517,1999,UTTAR PRADESH,ETAH,IND,0.01
37518,1999,UTTAR PRADESH,FIROZABAD (SC),SP,50.49
37519,1999,UTTAR PRADESH,FIROZABAD (SC),BJP,35.95
37520,1999,UTTAR PRADESH,FIROZABAD (SC),BSP,10.23
37521,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.93
37522,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.68
37523,1999,UTTAR PRADESH,FIROZABAD (SC),NLP,0.35
37524,1999,UTTAR PRADESH,FIROZABAD (SC),HDVP,0.29
37525,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.25
37526,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.2
37527,1999,UTTAR PRADESH,FIROZABAD (SC),JD(S),0.18
37528,1999,UTTAR PRADESH,FIROZABAD (SC),RPI,0.16
37529,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.11
37530,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.06
37531,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.06
37532,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.04
37533,1999,UTTAR PRADESH,FIROZABAD (SC),IND,0.03
37534,1999,UTTAR PRADESH,AGRA,SP,44.92
37535,1999,UTTAR PRADESH,AGRA,BJP,27.33
37536,1999,UTTAR PRADESH,AGRA,BSP,18.64
37537,1999,UTTAR PRADESH,AGRA,INC,5.92
37538,1999,UTTAR PRADESH,AGRA,IND,0.57
37539,1999,UTTAR PRADESH,AGRA,IND,0.51
37540,1999,UTTAR PRADESH,AGRA,PSJP,0.47
37541,1999,UTTAR PRADESH,AGRA,AJBP,0.43
37542,1999,UTTAR PRADESH,AGRA,IND,0.39
37543,1999,UTTAR PRADESH,AGRA,IND,0.32
37544,1999,UTTAR PRADESH,AGRA,IND,0.12
37545,1999,UTTAR PRADESH,AGRA,IND,0.1
37546,1999,UTTAR PRADESH,AGRA,IND,0.08
37547,1999,UTTAR PRADESH,AGRA,IND,0.07
37548,1999,UTTAR PRADESH,AGRA,IND,0.07
37549,1999,UTTAR PRADESH,AGRA,IND,0.06
37550,1999,UTTAR PRADESH,MATHURA,BJP,39.65
37551,1999,UTTAR PRADESH,MATHURA,RLD,31.78
37552,1999,UTTAR PRADESH,MATHURA,BSP,22.39
37553,1999,UTTAR PRADESH,MATHURA,SP,3.74
37554,1999,UTTAR PRADESH,MATHURA,BRPP,0.68
37555,1999,UTTAR PRADESH,MATHURA,IND,0.5
37556,1999,UTTAR PRADESH,MATHURA,LSWP,0.43
37557,1999,UTTAR PRADESH,MATHURA,IND,0.27
37558,1999,UTTAR PRADESH,MATHURA,IND,0.21
37559,1999,UTTAR PRADESH,MATHURA,IND,0.14
37560,1999,UTTAR PRADESH,MATHURA,ASP,0.11
37561,1999,UTTAR PRADESH,MATHURA,IND,0.11
37562,1999,UTTAR PRADESH,HATHRAS (SC),BJP,38.77
37563,1999,UTTAR PRADESH,HATHRAS (SC),BSP,23.89
37564,1999,UTTAR PRADESH,HATHRAS (SC),SP,23.39
37565,1999,UTTAR PRADESH,HATHRAS (SC),INC,13.64
37566,1999,UTTAR PRADESH,HATHRAS (SC),IND,0.19
37567,1999,UTTAR PRADESH,HATHRAS (SC),IND,0.11
37568,1999,UTTAR PRADESH,ALIGARH,BJP,39.58
37569,1999,UTTAR PRADESH,ALIGARH,BSP,24.99
37570,1999,UTTAR PRADESH,ALIGARH,SP,24.41
37571,1999,UTTAR PRADESH,ALIGARH,INC,7.69
37572,1999,UTTAR PRADESH,ALIGARH,RUD,0.74
37573,1999,UTTAR PRADESH,ALIGARH,IND,0.66
37574,1999,UTTAR PRADESH,ALIGARH,IUML,0.55
37575,1999,UTTAR PRADESH,ALIGARH,JKNPP,0.36
37576,1999,UTTAR PRADESH,ALIGARH,IND,0.27
37577,1999,UTTAR PRADESH,ALIGARH,RSD,0.25
37578,1999,UTTAR PRADESH,ALIGARH,RAM,0.21
37579,1999,UTTAR PRADESH,ALIGARH,IND,0.1
37580,1999,UTTAR PRADESH,ALIGARH,AJBP,0.06
37581,1999,UTTAR PRADESH,ALIGARH,ASP,0.06
37582,1999,UTTAR PRADESH,ALIGARH,IND,0.03
37583,1999,UTTAR PRADESH,ALIGARH,IND,0.02
37584,1999,UTTAR PRADESH,KHURJA (SC),BJP,44.84
37585,1999,UTTAR PRADESH,KHURJA (SC),INC,21.94
37586,1999,UTTAR PRADESH,KHURJA (SC),BSP,20.65
37587,1999,UTTAR PRADESH,KHURJA (SC),SP,8.85
37588,1999,UTTAR PRADESH,KHURJA (SC),IND,1.86
37589,1999,UTTAR PRADESH,KHURJA (SC),IND,0.98
37590,1999,UTTAR PRADESH,KHURJA (SC),IND,0.36
37591,1999,UTTAR PRADESH,KHURJA (SC),IND,0.28
37592,1999,UTTAR PRADESH,KHURJA (SC),ASP,0.13
37593,1999,UTTAR PRADESH,KHURJA (SC),IND,0.04
37594,1999,UTTAR PRADESH,KHURJA (SC),IND,0.03
37595,1999,UTTAR PRADESH,KHURJA (SC),IND,0.02
37596,1999,UTTAR PRADESH,BULANDSHAHR,BJP,36.4
37597,1999,UTTAR PRADESH,BULANDSHAHR,INC,23.89
37598,1999,UTTAR PRADESH,BULANDSHAHR,BSP,17.04
37599,1999,UTTAR PRADESH,BULANDSHAHR,SP,15.21
37600,1999,UTTAR PRADESH,BULANDSHAHR,IND,4.79
37601,1999,UTTAR PRADESH,BULANDSHAHR,IND,0.62
37602,1999,UTTAR PRADESH,BULANDSHAHR,IND,0.49
37603,1999,UTTAR PRADESH,BULANDSHAHR,IND,0.47
37604,1999,UTTAR PRADESH,BULANDSHAHR,IND,0.34
37605,1999,UTTAR PRADESH,BULANDSHAHR,ABLTP,0.26
37606,1999,UTTAR PRADESH,BULANDSHAHR,JD(S),0.2
37607,1999,UTTAR PRADESH,BULANDSHAHR,AJBP,0.17
37608,1999,UTTAR PRADESH,BULANDSHAHR,IND,0.08
37609,1999,UTTAR PRADESH,BULANDSHAHR,IND,0.06
37610,1999,UTTAR PRADESH,HAPUR,BJP,32.41
37611,1999,UTTAR PRADESH,HAPUR,RLD,30.76
37612,1999,UTTAR PRADESH,HAPUR,BSP,26.7
37613,1999,UTTAR PRADESH,HAPUR,SP,8.01
37614,1999,UTTAR PRADESH,HAPUR,IND,0.41
37615,1999,UTTAR PRADESH,HAPUR,IND,0.29
37616,1999,UTTAR PRADESH,HAPUR,AIRKC,0.26
37617,1999,UTTAR PRADESH,HAPUR,AJBP,0.2
37618,1999,UTTAR PRADESH,HAPUR,NLP,0.2
37619,1999,UTTAR PRADESH,HAPUR,IND,0.17
37620,1999,UTTAR PRADESH,HAPUR,SHS,0.13
37621,1999,UTTAR PRADESH,HAPUR,ASP,0.12
37622,1999,UTTAR PRADESH,HAPUR,IND,0.08
37623,1999,UTTAR PRADESH,HAPUR,ABHM,0.08
37624,1999,UTTAR PRADESH,HAPUR,IND,0.07
37625,1999,UTTAR PRADESH,HAPUR,BRPP,0.06
37626,1999,UTTAR PRADESH,HAPUR,IND,0.05
37627,1999,UTTAR PRADESH,MEERUT,INC,34.74
37628,1999,UTTAR PRADESH,MEERUT,BJP,31.4
37629,1999,UTTAR PRADESH,MEERUT,BSP,30.53
37630,1999,UTTAR PRADESH,MEERUT,SP,1.75
37631,1999,UTTAR PRADESH,MEERUT,IND,0.36
37632,1999,UTTAR PRADESH,MEERUT,LS,0.26
37633,1999,UTTAR PRADESH,MEERUT,IND,0.21
37634,1999,UTTAR PRADESH,MEERUT,IND,0.2
37635,1999,UTTAR PRADESH,MEERUT,IND,0.17
37636,1999,UTTAR PRADESH,MEERUT,AIRKC,0.15
37637,1999,UTTAR PRADESH,MEERUT,IND,0.06
37638,1999,UTTAR PRADESH,MEERUT,IND,0.03
37639,1999,UTTAR PRADESH,MEERUT,IND,0.03
37640,1999,UTTAR PRADESH,MEERUT,SHS,0.03
37641,1999,UTTAR PRADESH,MEERUT,AJBP,0.02
37642,1999,UTTAR PRADESH,MEERUT,IND,0.02
37643,1999,UTTAR PRADESH,MEERUT,IND,0.02
37644,1999,UTTAR PRADESH,MEERUT,IND,0.02
37645,1999,UTTAR PRADESH,MEERUT,IND,0.01
37646,1999,UTTAR PRADESH,MEERUT,IND,0.01
37647,1999,UTTAR PRADESH,BAGHPAT,RLD,48.25
37648,1999,UTTAR PRADESH,BAGHPAT,BJP,27.44
37649,1999,UTTAR PRADESH,BAGHPAT,BSP,13.33
37650,1999,UTTAR PRADESH,BAGHPAT,SP,8.06
37651,1999,UTTAR PRADESH,BAGHPAT,IND,0.61
37652,1999,UTTAR PRADESH,BAGHPAT,IND,0.38
37653,1999,UTTAR PRADESH,BAGHPAT,IND,0.34
37654,1999,UTTAR PRADESH,BAGHPAT,IND,0.26
37655,1999,UTTAR PRADESH,BAGHPAT,IND,0.26
37656,1999,UTTAR PRADESH,BAGHPAT,BRPP,0.23
37657,1999,UTTAR PRADESH,BAGHPAT,GSP,0.21
37658,1999,UTTAR PRADESH,BAGHPAT,IND,0.16
37659,1999,UTTAR PRADESH,BAGHPAT,NLP,0.15
37660,1999,UTTAR PRADESH,BAGHPAT,IND,0.09
37661,1999,UTTAR PRADESH,BAGHPAT,IND,0.06
37662,1999,UTTAR PRADESH,BAGHPAT,SHS,0.05
37663,1999,UTTAR PRADESH,BAGHPAT,IND,0.05
37664,1999,UTTAR PRADESH,BAGHPAT,IND,0.04
37665,1999,UTTAR PRADESH,BAGHPAT,IND,0.02
37666,1999,UTTAR PRADESH,MUZAFFARNAGAR,INC,28.82
37667,1999,UTTAR PRADESH,MUZAFFARNAGAR,BJP,25.05
37668,1999,UTTAR PRADESH,MUZAFFARNAGAR,BSP,23.99
37669,1999,UTTAR PRADESH,MUZAFFARNAGAR,SP,16.49
37670,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,1.55
37671,1999,UTTAR PRADESH,MUZAFFARNAGAR,CPI,1.35
37672,1999,UTTAR PRADESH,MUZAFFARNAGAR,BND,0.57
37673,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.54
37674,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.46
37675,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.41
37676,1999,UTTAR PRADESH,MUZAFFARNAGAR,JSAP,0.13
37677,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.12
37678,1999,UTTAR PRADESH,MUZAFFARNAGAR,AJBP,0.09
37679,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.09
37680,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.07
37681,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.06
37682,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.05
37683,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.04
37684,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.04
37685,1999,UTTAR PRADESH,MUZAFFARNAGAR,ABSR,0.04
37686,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.03
37687,1999,UTTAR PRADESH,MUZAFFARNAGAR,IND,0.03
37688,1999,UTTAR PRADESH,KAIRANA,RLD,29.82
37689,1999,UTTAR PRADESH,KAIRANA,BJP,24.29
37690,1999,UTTAR PRADESH,KAIRANA,BSP,22.88
37691,1999,UTTAR PRADESH,KAIRANA,SP,19.39
37692,1999,UTTAR PRADESH,KAIRANA,IND,0.8
37693,1999,UTTAR PRADESH,KAIRANA,IND,0.65
37694,1999,UTTAR PRADESH,KAIRANA,NLP,0.6
37695,1999,UTTAR PRADESH,KAIRANA,IND,0.46
